NA-42_shelfmark,Heading,Title,Imprint,Format,Date1,Date2,City,Country,Language,Category,Subject,Binding,Lot_no,Shelfmark,Shelf,Shelf_section,In_TCD,Is_measured,Has_photo,height,width,Measurement_inferred
F.10.1 [4],VORM (Hobius van der).,"Verhandeling van het Hollands, Zeelands, & West-Frieslands verstervregt.","Hoorn, 1702. 12°.",12°,1702,0,Hoorn,ne|,DUTCH,GERMANIAE INFERIORIS ,General History of the United Provinces,vellum,7152,Fag.II.1.49,F10,1,TRUE,FALSE,FALSE,158,44,(estimate)
F.10.1 [5],"RUSTING (Salomon van), M. D.","Werken: 2de deel, bestaende in Lucifer in zijn biegt-stoel, of duyvelse absolutie; Lucifer in zijn regterstoel; De kat in 't vagevuur; Duyvels leven onder de duyvelen; en Aran en Titus Koddigh, treurspel.",Amst. 1698. 8°.,8°,1698,0,Amsterdam,ne|,DUTCH,PHILOLOGIA,Dutch Poetry and Miscellanies,vellum,3561,Fag.II.4.48,F10,1,TRUE,TRUE,FALSE,168,38,
F.10.1 [6],PESCHWITZ (Godefridus de).,"De repressaliis liber, ed. auctior ; acc. discursus de jure et privilegiis nobilium.","Ienae, 1661. 8°.",8°,1661,0,Jena,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8717,Fag.S.2.7,F10,1,TRUE,TRUE,TRUE,166,26,
F.10.1 [7],"BOEL (Tobias), jun","Noodwendig berigt, ofte korte remarques, over en wegens het, by Eduard van Zurck t'samengestelde, codex Batavus. ",Amst. 1711. 8°.,8°,1711,0,Amsterdam,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7424,Fag.U.1.32,F10,1,TRUE,TRUE,TRUE,161,21,
F.10.1 [8],PLACAET-BOECK.,Repertorium ofte generael register over de vier deelen van't groot placaetboeck.,"'s Gravenhage, 1708. 8°.",8°,1708,0,Hague,ne|,DUTCH,HOLLANDIA,"Tractatus Pacis, Edicta, etc. vulgo Placaat-Boeken",vellum,7610,Fag.P.9.36,F10,1,TRUE,FALSE,FALSE,158,44,(estimate)
F.10.1 [9],VOLPILIÈRE (N. de la).,"[Hollandt aen des koninghs voeten, en français] uit het Fransch in ondicht vertaalt, en met eenige tegenzangen en andere stukken verrvkt, door F. Halma].",Amst. 1707. 8°.,8°,1707,0,Amsterdam,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",red,7578,Fag.S.12.55,F10,1,TRUE,FALSE,FALSE,158,44,(estimate)
F.10.1 [10],LEEUWEN (Simon van).,"Nederlandse practyk en oeffening der notarissen, en andre gemeene schrijv en regtvorderers.",Amst. 1680. 8°. 3en druk.,8°,1680,0,Amsterdam,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7529,Fag.II.4.24,F10,1,TRUE,TRUE,FALSE,167,44,
F.10.1 [11],[Not held in TCD],"Behandelinge van het kamprecht, door Kornelis van Alckemade",Delft 1699. 8°.,8°,1699,0,Delft,ne|,unknown,unknown,unknown,unknown,none,F.10.1 [11],F10,1,FALSE,FALSE,FALSE,158,44,(estimate)
F.10.1 [12],GUTHERIUS (Jacobus).,"De officiis domus Augustae publicae et privatae libri tres [acc. Rupella rupta, & Tiresias, seu de caecitatis et sapientiae cognatione].","Lipsiae, 1672. 12°",12°,1672,0,Leipzig,gw|,LATIN,GERMANIAE SUPERIORIS HIST.,"Hist. & Topogr. of Austria, Tyrol, Carin. Carniolia",vellum,6556,Fag.P.10.9,F10,1,TRUE,FALSE,FALSE,173,44,
F.10.1 [13],[Not held in TCD],Francisci Hofmanni quaestionum illustrium liber,Genev. 1598. 8°.,8°,1598,0,Geneva,sz|,unknown,unknown,unknown,unknown,none,F.10.1 [13],F10,1,FALSE,FALSE,FALSE,158,44,(estimate)
F.10.1 [14],"DUCK (Arthurus), LL. D.","De vsu & authoritate juris civilis Romanorum, in dominiis principum Christianorum, libri duo. ",Lond. 1679. 12°,12°,1679,0,London,enk,LATIN,JUS CIVILE,Civil and Canon Law,vellum,8405,Fag.P.9.22,F10,1,TRUE,FALSE,FALSE,170,44,
F.10.1 [15],"COCCEIUS, seu de COCCEII (Henricus), baro, J. C.",Juris publici prudentia compendio exhibita.,"Francof. ad Viadrum, 1700. 8°. ed. altera",8°,1700,0,Frankfurt an der Oder,gw|,LATIN,JUS CIVILE,Civil and Canon Law,vellum,8397,Fag.P.9.34,F10,1,TRUE,FALSE,FALSE,158,44,(estimate)
F.10.1 [16:1],[Not held in TCD],Les oeuvres diverses de mons. Petru,Par. 1692. 8°. 2  vol.,8°,1692,0,Paris,fr|,unknown,unknown,unknown,unknown,none,F.10.1 [16:1],F10,1,FALSE,FALSE,FALSE,158,44,(estimate)
F.10.1 [16:2],[Not held in TCD],Les oeuvres diverses de mons. Petru,Par. 1692. 8°. 2  vol.,8°,1692,0,Paris,fr|,unknown,unknown,unknown,unknown,none,F.10.1 [16:2],F10,1,FALSE,FALSE,FALSE,158,44,(estimate)
F.10.1 [17:1],[Not held in TCD],Tractatus de jure patronatus variorum,Francof. 1692. 8°. 2  vol.,8°,1692,0,Frankfurt am Main,gw|,unknown,unknown,unknown,unknown,none,F.10.1 [17:1],F10,1,FALSE,FALSE,FALSE,158,44,(estimate)
F.10.1 [17:2],[Not held in TCD],Tractatus de jure patronatus variorum,Francof. 1692. 8°. 2  vol.,8°,1692,0,Frankfurt am Main,gw|,unknown,unknown,unknown,unknown,none,F.10.1 [17:2],F10,1,FALSE,FALSE,FALSE,158,44,(estimate)
F.10.1 [18],HUBERUS (Ulricus).,"Positiones juris, secundum Institutiones & Pandectas.","Franequerae, 1685. 8°. ed. 4a.",8°,1685,0,Franeker,ne|,LATIN,JUS CIVILE,Civil Law,vellum,8376,Fag.H.12.70,F10,1,TRUE,TRUE,TRUE,158,44,
F.10.1 [19],"CAROLUS III., imperator dictus Crassus.","De fevdis constitvtio Karoli III., primúm edita, & ex posita commentario Marqvardi Freheri. Gvl. Fornerii et Ant. Contii De fevdis tractatus, ex bibliotheca eiusdem.",Hanov. 1599. 8°.,8°,1599,0,Hanover,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8610,Fag.O.10.27,F10,1,TRUE,TRUE,TRUE,159,50,
F.10.1 [20],DALEN (Anthoni van).,"Rećueil van de notabelste besoignes ende resolutien, die in den krygsraede deser landen voorgevallen, ende genomen zijn, sedert Mart. 3, 1597.",'s Gravenh. 1675. 8°. 2den druck.,8°,1675,0,Hague,ne|,DUTCH,ARS PICTORIA,Military and Naval,vellum,4508,Fag.S.3.77,F10,1,TRUE,TRUE,TRUE,152,25,
F.10.1 [21],"SOMEREN (Johan van), J. C.",Tractatus de repraesentatione.,Traj. ad Rhen. 1676. 8°.,8°,1676,0,Utrecht,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8763,Fag.U.1.24,F10,1,TRUE,TRUE,TRUE,160,23,
F.10.1 [22],NICOLAS (Augustin).,"Si la torture est un moyen seur a verifier les crimes secrets: dissertation morale et juridique, . . .",Amsterdam 1682 8°,8°,1682,0,Amsterdam,ne|,FRENCH,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8697,Fag.O.9.67,F10,1,TRUE,TRUE,TRUE,150,23,
F.10.1 [23],"VOETIUS (Johannes), J. U. D.",De jure militari liber.,Hagæ-Com. 1705. 8°. ed. 2da.,8°,1705,0,Hague,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8778,Fag.O.9.71,F10,1,TRUE,TRUE,TRUE,151,25,
F.10.1 [24],"GRASWINCKELIUS (Theodorus), J. C.",Dissertatio de jure praecedentiae inter serenissimam Venetam rempubl. & sereniss. Sabaudiae ducem.,Lugd. Bat. 1644. 8°.,8°,1644,0,Leiden,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8614,Fag.O.9.70,F10,1,TRUE,TRUE,TRUE,150,31,
F.10.1 [25],"NOODT (Gerardus), Noviomagus, jurisconsultus.","Du pouvoir des souverains, et de la liberté du conscience: en deux discours, traduits du latin par Jean Barbeyrac, 2de ed., revue & augmentée de plusieurs notes, comme aussi du discours de Jean Frederic Gronovius sur la loi roiale, & d'un discours du traducteur sur la nature du sort.","Amsterdam, 1714. 12°.",12°,1714,0,Amsterdam,ne|,FRENCH,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8700,Fag.U.1.30,F10,1,TRUE,TRUE,TRUE,165,34,
F.10.1 [26],"GROTIUS, sive de GROOT (Hugo).",Mare liberum ...,Amst. 1633. 8°. ed. nova.,8°,1633,0,Amsterdam,ne|,LATIN,JUS CIVILE,Of Maritime Law,vellum,8880,Fag.O.9.74,F10,1,TRUE,TRUE,TRUE,154,36,
F.10.1 [27],"ROCCUS (Franciscus), J. C.","De navibus et naulo, item, de assecurationibus notabilia.",Amst. 1708 8° ed. nov.,8°,1708,0,Amsterdam,ne|,LATIN,JUS CIVILE,Of Maritime Law,vellum,8888,Fag.O.9.17,F10,1,TRUE,TRUE,TRUE,164,37,
F.10.2 [1],BOECLERUS (Joannes Henricus),"In Hug. Grotii Jus belli et pacis commentatio, cum prefatione Jo. Schilteri. Dissertationes quinque appendicis loco adjungendae. ",Argent. 1704. 8°.,8°,1704,0,Strasbourg,fr|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8626,Fag.O.9.42,F10,2,TRUE,TRUE,TRUE,175,57,
F.10.2 [2],HISPANIA.,"Tractatus pacis, inter Hispaniam et Unitum Belgium, Monasterii, ut et Germanicae, Osnabrugis initae.",Lugd. Batav. 1651. 8°.,8°,1651,0,Leiden,ne|,LATIN,HOLLANDIA,"Tractatus Pacis, Edicta, etc. vulgo Placaat-Boeken",vellum,7599,Fag.T.3.53,F10,2,TRUE,TRUE,TRUE,161,31,
F.10.2 [3:1],LETI (Gregorio).,Il ceremoniale historico e politico.,Amst. 1685.  8°.  6 partt.,8°,1685,0,Amsterdam,ne|,ITALIAN,unknown,no data,no data,4847,Fag.P.10.15,F10,2,TRUE,FALSE,FALSE,158,33,(estimate)
F.10.2 [3:2],LETI (Gregorio).,Il ceremoniale historico e politico.,Amst. 1685.  8°.  6 partt.,8°,1685,0,Amsterdam,ne|,ITALIAN,unknown,no data,no data,4847,Fag.P.10.16,F10,2,TRUE,FALSE,FALSE,158,33,(estimate)
F.10.2 [3:3],LETI (Gregorio).,Il ceremoniale historico e politico.,Amst. 1685.  8°.  6 partt.,8°,1685,0,Amsterdam,ne|,ITALIAN,unknown,no data,no data,4847,Fag.P.10.17,F10,2,TRUE,FALSE,FALSE,158,33,(estimate)
F.10.2 [3:4],LETI (Gregorio).,Il ceremoniale historico e politico.,Amst. 1685.  8°.  6 partt.,8°,1685,0,Amsterdam,ne|,ITALIAN,unknown,no data,no data,4847,Fag.P.10.18,F10,2,TRUE,FALSE,FALSE,158,33,(estimate)
F.10.2 [3:5],LETI (Gregorio).,Il ceremoniale historico e politico.,Amst. 1685.  8°.  6 partt.,8°,1685,0,Amsterdam,ne|,ITALIAN,unknown,no data,no data,4847,Fag.P.10.19,F10,2,TRUE,FALSE,FALSE,158,33,(estimate)
F.10.2 [3:6],LETI (Gregorio).,Il ceremoniale historico e politico.,Amst. 1685.  8°.  6 partt.,8°,1685,0,Amsterdam,ne|,ITALIAN,unknown,no data,no data,4847,Fag.P.10.20,F10,2,TRUE,FALSE,FALSE,158,33,(estimate)
F.10.2 [4],MOTHE-LE-VAYER (Felix de la).,"Legatus; seu de legatione, legatorumque priuilegiis, officio ac munere libellus.",Hanoviae. 1596. 8°,8°,1596,0,Hanover,gw|,LATIN,JUS CIVILE,Of Ambassadors and Embassies,vellum,8939,Fag.H.12.71,F10,2,TRUE,TRUE,TRUE,160,15,
F.10.2 [5],"WICQUEFORT, seu VICOFORTIUS (Abraham de).","Memoires touchant les ambassadeurs et les ministres publics, par l[e] m[inistre] p[risonnier] [i.e. A. de Wicquefort].","La Haye, 1677. 8°. [nouv. éd.]",8°,1677,0,Hague,ne|,FRENCH,JUS CIVILE,Of Ambassadors and Embassies,vellum,8942,Fag.U.1.27,F10,2,TRUE,TRUE,TRUE,164,44,
F.10.2 [6],VERA & DE CUÑIGA (Antonio de).,"Le parfait ambassadeur, divisé en 3 parties, composé en espagnol ; trad. en françois par le sieur Lancelot, nouvellement trad. en françois.","Leide, 1709. 8°. 2 tom. en 1.",8°,1709,0,Leiden,ne|,FRENCH,JUS CIVILE,Of Ambassadors and Embassies,vellum,8941,Fag.U.1.33,F10,2,TRUE,TRUE,TRUE,164,41,
F.10.2 [7],"BYNKERSHOEK (Cornelius van), J. C","De foro legatorum tam in causa civili, quam criminali, liber singulars.",Lugd. Bat. 1721. 8°.,8°,1721,0,Leiden,ne|,LATIN,JUS CIVILE,Of Ambassadors and Embassies,calf,8925,Fag.V.9.39,F10,2,TRUE,FALSE,FALSE,158,33,(estimate)
F.10.2 [8],"VIDA (Marcus Hieronymus, seu Marco Girolamo), Albae episc.",Dialogi de rei publicae dignitate.,"Cremonae, 1556. 12°.",12°,1556,0,Cremona,it|,ITALIAN,PHILOLOGIA,"Philologi, Critici, ac Polygraphi",vellum,2794,Fag.G.15.103,F10,2,TRUE,FALSE,TRUE,163,22,
F.10.2 [9],AMELOT de la Houssaie (Abraham Nicolas),La morale de Tacite. De la flaterie.,"Paris, 1686. 8°.",8°,1686,0,Paris,fr|,FRENCH,LITERAE HUMANIORES (Pars II.),Greek and Roman classics and translations,vellum,2468,Fag.G.9.57,F10,2,TRUE,FALSE,TRUE,158,27,
F.10.2 [10],[Not held in TCD],Corbaccio di Johi. Boccaci,Parig. 1569. 8°.,8°,1569,0,Paris,fr|,unknown,unknown,unknown,unknown,none,F.10.2 [10],F10,2,FALSE,FALSE,FALSE,158,33,(estimate)
F.10.2 [11],[Not held in TCD],Le livre de la police humaine extrait des livres de François Patrice traduit par Johan le Blond. Par. 1546. item La police chrestienne par Jean Talpin. Paris. 1572.,Par. 1546. 8°.,8°,1546,0,Paris,fr|,unknown,unknown,unknown,unknown,none,F.10.2 [11],F10,2,FALSE,FALSE,FALSE,158,33,(estimate)
F.10.2 [12],CASMANNUS (Otho).,"Doctrinae et vitae politicae systema, ex variorvm theologorvm, jvreconsultorum ... scriptis, excerptum, &c.",Francof. 1603. 8°.,8°,1603,0,Frankfurt am Main,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8575,Fag.H.11.5,F10,2,TRUE,TRUE,TRUE,168,57,
F.10.2 [13],CAIMO (Pompeo).,"Parallelo politico delle republiche antiche, e moderne.","Padoua, 1627. 8° ed.2nd",8°,1627,0,Padua,it|,ITALIAN,JUS CIVILE,Of Governments,vellum,8484,Fag.G.7.38,F10,2,TRUE,FALSE,TRUE,164,24,
F.10.2 [14],CASTIGLIONE (Baldassare).,"Lat., accessit de aula dialogus Gul. Insulani Me napii.",Argentorati. 1663. 8°.,8°,1663,0,Strasbourg,fr|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8576,Fag.O.9.61,F10,2,TRUE,TRUE,TRUE,157,30,
F.10.2 [15],"LANGUETUS (Hubertus), pseudon. Stephanus Junius BRUTUS.","Vindiciae contra tyrannos, . . .",Amst. 1610. 8°. ,8°,1610,0,Amsterdam,ne|,LATIN,JUS CIVILE,Of Monarchy and Tyranny,vellum,8529,Fag.S.2.4,F10,2,TRUE,TRUE,TRUE,164,24,
F.10.2 [16],"SIMANCAS, seu SEPTIMANCENSIS (Jacobus), Pacensis episc.","De republica recte instituenda, conservanda & amplificanda libri IX.",Colon. 1609. 8°. ed. nova.,8°,1609,0,Cologne,gw|,LATIN,unknown,no data,no data,8510,Fag.O.10.26,F10,2,TRUE,TRUE,TRUE,150,39,
F.10.2 [17],BOTERUS (Joannes),"Delia ragione di stato, libri dieci: con tre libri delle cauae della grandezza delle città.",Venet. 1601. 8°,8°,1601,0,Venice,it|,ITALIAN,JUS CIVILE,Of Governments,vellum,8482,Fag.O.10.28,F10,2,TRUE,TRUE,TRUE,149,44,
F.10.2 [18],[Not held in TCD],Johannis Angelii Werdenhagen Synopsis sive medulla in sex libros Joannis Bodini de Republica,Amst. 1635. 8°.,8°,1635,0,Amsterdam,ne|,unknown,unknown,unknown,unknown,none,F.10.2 [18],F10,2,FALSE,FALSE,FALSE,158,33,(estimate)
F.10.2 [19],"GENTILLET, sive GENTILIS (Innocent), J. C.",Commentariorum de regno aut quovis principatu rectè & tranquillè administrando libri tres.,"Argentorati, 1611. 8°.",12°,1611,0,Strasbourg,fr|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8665,Fag.H.16.1,F10,2,TRUE,TRUE,TRUE,143,50,
F.10.2 [20],"SA'DĪ (Maslahud dīn), shaikh of Shīrāz.",The Gulistān de Persico in Latinum vers. & notis illustr. a Geo. Gentio.,Amstel. 1688. 24°.,24°,1688,0,Amsterdam,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8749,Fag.H.16.7,F10,2,TRUE,TRUE,TRUE,145,29,
F.10.2 [21],"WICQUEFORT, seu VICOFORTIUS (Abraham de).","Memoires touchant les ambassadeurs et les ministres publics, par l[e] m[inistre] p[risonnier] [i.e. A. de Wicquefort].","Cologne, 1676. 24°. ",24°,1676,0,Cologne,gw|,FRENCH,JUS CIVILE,Of Ambassadors and Embassies,vellum,8943,Fag.H.16.77,F10,2,TRUE,TRUE,TRUE,138,44,
F.10.2 [22],"PUFENDORF, seu PUFFENDORF (Samuel).",Politica inculpata.,"Londini Scanorum, 1679. 24°.",24°,1679,0,Lund,sw|,ITALIAN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8731,Fag.H.16.8,F10,2,TRUE,TRUE,TRUE,139,41,
F.10.2 [23],"NAUDÉ (Gabriel), Parisiensis.",Considerations politiques sur les coups d'etat,[s.l.] 1712. 24°.,24°,1712,0,Not known,xx|,FRENCH,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8694,Fag.H.16.89,F10,2,TRUE,TRUE,TRUE,165,25,
F.10.2 [24],FINCKLERUS (Ludovicus Gustavus).,Quadripartita manuductio in cognitionem orbis terrarum.,Lugd. Bat. 1690. 24°.,24°,1690,0,Leiden,ne|,LATIN,COSMOGRAPHIA,Antient and Modern Geography,calf,9034,Fag.II.4.1,F10,2,TRUE,TRUE,FALSE,143,20,
F.10.2 [25],CALLIÈRES (François de).,"De la maniere de negocier avec les souverains ; de l'utilité des negociations, du choix des ambassadeurs, &c.",Amst. 1716. 24°,24°,1716,0,Amsterdam,ne|,FRENCH,JUS CIVILE,Of Ambassadors and Embassies,vellum,8927,Fag.H.16.88,F10,2,TRUE,TRUE,TRUE,139,21,
F.10.2 [26],BORRI (Gioseppe Francesco),Istruzioni politiche.,"Colon. [Geneva], 1681. 12°.",12°,1681,0,Geneva,sz|,ITALIAN,JUS CIVILE,"Miscellanies, Political and Juridical",calf,8557,Fag.H.16.93,F10,2,TRUE,TRUE,TRUE,150,42,
F.10.3 [1],"PUFENDORF, seu PUFFENDORF (Samuel).",Analecta politica.,Amstel. 1698. 8°.,8°,1698,0,Amsterdam,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8733,Fag.P.9.16,F10,3,TRUE,FALSE,FALSE,158,81,(estimate)
F.10.3 [2],TYPOTIUS (Jacobus).,De salute reip. libri II.,Francof. 1595. 8°.,8°,1595,0,Frankfurt am Main,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8775,Fag.O.9.66,F10,3,TRUE,TRUE,TRUE,155,47,
F.10.3 [3],"MARLIANUS (Ambrosius), Papiensis.","Theatrum politicum in quo quid agendum sit a principe, & quid cauendum, praescribitur. ",Dantisci. 1655. 8°,8°,1655,0,Gdańsk,pl|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8674,Fag.O.9.69,F10,3,TRUE,TRUE,TRUE,151,36,
F.10.3 [4],BOECLERUS (Joannes Henricus),"Institutiones politicae : acc. dissertationes politicae ad selecta veterum historicorum loca, et libellus memorialis ethicus. ",Argent. 1704. 8°. ed. 3ia. ,8°,1704,0,Strasbourg,fr|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8556,Fag.O.9.63,F10,3,TRUE,TRUE,TRUE,162,34,
F.10.3 [5:1],MEMOIR and MEMOIRS.,"Memoires litteraires. Tome premier, 2 parties. S. D. L. R. G.","La Haye, 1716. sm. 8°.",8°,1716,0,Hague,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Memoirs of Literature and Reviews,calf,218,Fag.C.11.18,F10,3,TRUE,TRUE,TRUE,165,28,
F.10.3 [5:2],MEMOIR and MEMOIRS.,"Memoires litteraires. Tome premier, 2 parties. S. D. L. R. G.","La Haye, 1716. sm. 8°.",8°,1716,0,Hague,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Memoirs of Literature and Reviews,calf,218,Fag.C.11.19,F10,3,TRUE,TRUE,TRUE,165,25,
F.10.3 [6],BORDELON (Laurent),La langue [Anon.],"Rotterd. 1705, 12°",12°,1705,0,Rotterdam,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Language and Education,vellum,1,Fag.D.11.74,F10,3,TRUE,TRUE,TRUE,163,30,
F.10.3 [7],REGNIER-DESMARAIS (François Seraphin).,Traité de la grammaire françoise.,Amst. 1707. 12°.,12°,1707,0,Amsterdam,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,91,Fag.C.8.83,F10,3,TRUE,TRUE,TRUE,164,48,
F.10.3 [8],VOSSIUS (Gerardus Joannes).,"Latina grammatica ed. noviss., cum vocabulorum etymologicorum, &c. , interpretatione Belgica.","Leoverdiæ, 1686, 7. 8°.",8°,1686,1687,Leeuwarden,ne|,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,71,Fag.C.8.72,F10,3,TRUE,TRUE,TRUE,173,44,
F.10.3 [9:1],VAUGELAS (Claude Favre de).,Observations de l'academie françoise sur ses Remarques.,"La Haye, 1705. 12°. 2 tom. 2de éd.",12°,1705,0,Hague,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,90,Fag.G.15.98,F10,3,TRUE,FALSE,TRUE,161,36,
F.10.3 [9:2],VAUGELAS (Claude Favre de).,Observations de l'academie françoise sur ses Remarques.,"La Haye, 1705. 12°. 2 tom. 2de éd.",12°,1705,0,Hague,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,90,Fag.G.15.99,F10,3,TRUE,FALSE,TRUE,162,37,
F.10.3 [10:3],VAUGELAS (Claude Favre de).,"Remarques sur la langue françoise: nouv. éd., reveue & corrigée, avec des notes de T. Corneille.",Amst. 1690. 12°. 2 tom.,12°,1690,0,Amsterdam,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,calf,89,Fag.G.15.91,F10,3,TRUE,FALSE,TRUE,165,29,
F.10.3 [10:4],VAUGELAS (Claude Favre de).,"Remarques sur la langue françoise: nouv. éd., reveue & corrigée, avec des notes de T. Corneille.",Amst. 1690. 12°. 2 tom.,12°,1690,0,Amsterdam,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,calf,89,Fag.G.15.92,F10,3,TRUE,FALSE,TRUE,165,32,
F.10.3 [11:5],TOUCHE (H de la).,"L'art de bien parler françois, qui comprend tout ce qui regarde la grammaire & les façons de parler douteuses [anon.]",Amst. 1710. 12°. 2 tom. nouv. éd.,12°,1710,0,Amsterdam,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,calf,92,Fag.G.15.93,F10,3,TRUE,FALSE,TRUE,167,42,
F.10.3 [11:6],TOUCHE (H de la).,"L'art de bien parler françois, qui comprend tout ce qui regarde la grammaire & les façons de parler douteuses [anon.]",Amst. 1710. 12°. 2 tom. nouv. éd.,12°,1710,0,Amsterdam,ne|,FRENCH,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,calf,92,Fag.G.15.94,F10,3,TRUE,FALSE,TRUE,164,25,
F.10.3 [12],VENERONI (Jean Vigneron de).,Le maître italien.,Amst. 1697. 12°. nouv. éd. ,12°,1697,0,Amsterdam,ne|,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,83,Fag.C.8.84,F10,3,TRUE,TRUE,TRUE,160,35,
F.10.3 [13],MAUGER (Claudius).,"A new double grammar, French-English and English-French, by him and Paul Festeau. The last edition, corrected, . . . With a vocabulary, . . .","The Hague, 1703. 8°.",8°,1703,0,Hague,ne|,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,95,Fag.C.8.81,F10,3,TRUE,TRUE,TRUE,168,27,
F.10.3 [14],MOONEN (Arnold).,"Nederduitsche spraekkunst, ten dienste van inen uitheemschen uit verscheidene schryveren en aentekeningen opgemaekt en uitgegeven.",Amst. 1706 8°,8°,1706,0,Amsterdam,ne|,DUTCH,LITERAE HUMANIORES (Pars I.),"Mathematics, Astronomy, &c.",calf,3817,Fag.II.4.42,F10,3,TRUE,TRUE,FALSE,164,27,
F.10.3 [15],"ARNALDUS, seu ARNAULD,(Antonius), doctor Sorbonicus.","La logique ; ou, l'art de penser [ par Ant. Arnauld, et P. Nicole, anon."" ]",Amst. 1685. 12°. 6me edit.,12°,1685,0,Amsterdam,ne|,FRENCH,PHILOSOPHIA,"Logic, Ethics",vellum,3603,Fag.N.10.12,F10,3,TRUE,TRUE,TRUE,164,33,
F.10.3 [16],"BRETON (--), curé de Saint-Hippolyte à Paris",De la rhétorique selon les préceptes d'Aristote de Ciceron et de Quintilien [Anon.],"Paris, 1707. 12°. ",12°,1707,0,Paris,fr|,FRENCH,LITERAE HUMANIORES (Pars II.),Greek and Roman classics and translations,vellum,2109,Fag.G.12.87,F10,3,TRUE,FALSE,TRUE,168,36,
F.9.1 [1],B. (A.) [forsitan Andries Bicker],"Journal van de legatie gedaen inde Jaren 1627 en 1628, by Rochus vanden Honaert, Andries Bicker, ende Simon van Beaumont, gedeputeerde van weghen de provintie van Zeelant ter vergaderinghe vande staten generael der Vereenighde Nederlanden ; te samen by de staten general afgesonden op den vrede-handel tusschen de coninghen van Polen ende Sweden.","Amstelr. 1632, obl. 4°",obl. 4°,1632,0,Amsterdam,ne|,DUTCH,ITINERARIA EUROPAE,"Travels in Europe - Sweden, Denmark, Russia, &c.",calf,9186,Fag.H.4.25,F9,1,TRUE,TRUE,TRUE,163,16,
F.9.1 [2:1],BAILLET (Adrien),"Histoire de Hollande, depuis la trêve de 1609, où finit Grotius, jusqu' à nôtre tems. Par M. de la Neuville. ","Paris, 1693. 12°. 4 tomes. ",12°,1693,0,Paris,fr|,FRENCH,GERMANIAE INFERIORIS ,General History of the United Provinces,calf,7127,Fag.T.3.14,F9,1,TRUE,TRUE,TRUE,172,31,
F.9.1 [2:2],BAILLET (Adrien),"Histoire de Hollande, depuis la trêve de 1609, où finit Grotius, jusqu' à nôtre tems. Par M. de la Neuville. ","Paris, 1693. 12°. 4 tomes. ",12°,1693,0,Paris,fr|,FRENCH,GERMANIAE INFERIORIS ,General History of the United Provinces,calf,7127,Fag.T.3.15,F9,1,TRUE,TRUE,TRUE,172,31,
